,Sample,alb1,alb2,bic1,bic2,lob1,lob2,lyr1,lyr2,mac1,mac2,mar,mic,mon,mue1,sin,ste,alb_mic,mic_mon,mic_alb,mue_pri,pri_mue,ste_mar5,sin_mar5,ste_mar,ste_sin,Run,pri,mue2,alb5,bic_lyr,pri2,colnum,species,state,site,lat,long
94,SRR14632928,1.6e-05,NA,1e-05,NA,0.999876,NA,1e-05,NA,1.8e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,23,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
95,SRR14632928,1e-05,NA,1e-05,NA,0.999884,NA,1e-05,NA,1e-05,NA,NA,1e-05,1.2e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1.4e-05,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,,Quercus lobata  Nee.,,,NA,NA
96,SRR14632928,1.4e-05,1e-05,1e-05,NA,0.999883,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1.1e-05,NA,1e-05,NA,NA,NA,NA,1.1e-05,NA,NA,NA,1e-05,NA,14,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
97,SRR14632928,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
98,SRR14632928,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
99,SRR14632928,1e-05,1e-05,1e-05,NA,0.999881,NA,1e-05,NA,1.9e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,8,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
100,SRR14632928,1.1e-05,NA,1e-05,NA,0.999888,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1.1e-05,NA,NA,,Quercus lobata  Nee.,,,NA,NA
101,SRR14632928,1e-05,NA,1e-05,NA,0.999887,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1.3e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
102,SRR14632928,NA,NA,1e-05,NA,0.999875,NA,1.6e-05,NA,1e-05,1e-05,NA,NA,1.8e-05,1.1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,1e-05,NA,9,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
103,SRR14632928,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
104,SRR14632928,1e-05,NA,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
105,SRR14632928,1e-05,NA,1.4e-05,NA,0.999873,1e-05,1.5e-05,NA,1.8e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
106,SRR14632928,NA,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
107,SRR14632928,1e-05,1e-05,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
108,SRR14632928,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
109,SRR14632928,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
110,SRR14632928,1e-05,NA,1e-05,NA,0.999881,NA,1e-05,NA,1.8e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1.1e-05,NA,NA,1,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
111,SRR14632928,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,6,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
112,SRR14632928,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,5,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
113,SRR14632928,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
114,SRR14632928,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,1e-05,NA,18,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
115,SRR14632928,1e-05,NA,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,3,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
116,SRR14632929,1e-05,NA,1e-05,NA,0.999887,NA,1e-05,NA,1.3e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
117,SRR14632929,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,14,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
118,SRR14632929,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,23,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
119,SRR14632929,1e-05,NA,1e-05,NA,0.999882,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1.8e-05,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
120,SRR14632929,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,,Quercus lobata  Nee.,,,NA,NA
121,SRR14632929,1e-05,NA,NA,NA,0.999885,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1.5e-05,NA,,Quercus lobata  Nee.,,,NA,NA
122,SRR14632929,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
123,SRR14632929,NA,NA,1e-05,NA,0.999877,NA,1.7e-05,NA,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,1e-05,NA,9,1.6e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
124,SRR14632929,1e-05,NA,1e-05,NA,0.999885,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,1.5e-05,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,,Quercus lobata  Nee.,,,NA,NA
125,SRR14632929,1e-05,NA,1e-05,NA,0.99989,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
126,SRR14632929,NA,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
127,SRR14632929,1e-05,1e-05,1e-05,NA,0.999881,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1.3e-05,1e-05,NA,NA,8,1.6e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
128,SRR14632929,1e-05,1e-05,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
129,SRR14632929,1e-05,NA,1e-05,1e-05,0.99988,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1.7e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1.2e-05,NA,13,1.1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
130,SRR14632929,1e-05,NA,1e-05,NA,0.99989,1e-05,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
131,SRR14632929,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
132,SRR14632929,1e-05,NA,1e-05,NA,0.999884,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1.6e-05,NA,NA,1,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
133,SRR14632929,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,6,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
134,SRR14632929,1e-05,NA,1.3e-05,NA,0.999882,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1.5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
135,SRR14632929,1e-05,NA,1e-05,NA,0.999886,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
136,SRR14632929,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,1e-05,NA,18,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
137,SRR14632929,1.3e-05,NA,1e-05,NA,0.999887,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,5,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
138,SRR14632929,1e-05,NA,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,3,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
139,SRR14632932,1e-05,NA,1e-05,NA,0.999878,NA,1.7e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,21,1.5e-05,NA,NA,NA,1e-05,,Quercus lobata  Nee.,,,NA,NA
140,SRR14632932,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
141,SRR14632932,1e-05,NA,1e-05,NA,0.999879,NA,1e-05,NA,1e-05,NA,1.6e-05,1e-05,1e-05,NA,1e-05,1.4e-05,NA,NA,NA,1.1e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,,Quercus lobata  Nee.,,,NA,NA
142,SRR14632932,1e-05,NA,NA,NA,0.999884,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.6e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,,Quercus lobata  Nee.,,,NA,NA
143,SRR14632932,1e-05,NA,1e-05,NA,0.999887,NA,1.1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1.2e-05,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
144,SRR14632932,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,8,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
145,SRR14632932,1e-05,NA,1.2e-05,NA,0.999883,1e-05,1e-05,NA,1e-05,NA,NA,1.3e-05,1e-05,1.2e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
146,SRR14632932,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,23,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
147,SRR14632932,1e-05,NA,1e-05,NA,0.999887,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
148,SRR14632932,NA,NA,1e-05,NA,0.999888,NA,1e-05,NA,1e-05,1e-05,NA,NA,1e-05,1.1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,1e-05,NA,9,1.2e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
149,SRR14632932,1e-05,NA,1e-05,NA,0.99988,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1.3e-05,1.2e-05,1.5e-05,1e-05,NA,NA,1,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
150,SRR14632932,1e-05,1e-05,1e-05,NA,0.999887,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1.3e-05,NA,NA,NA,1e-05,NA,14,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
151,SRR14632932,NA,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
152,SRR14632932,1e-05,NA,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
153,SRR14632932,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,1e-05,NA,18,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
154,SRR14632932,1e-05,NA,1e-05,NA,0.999882,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1.8e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
155,SRR14632932,1e-05,1e-05,1e-05,1e-05,0.999882,NA,1e-05,NA,1e-05,NA,NA,1.8e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
156,SRR14632932,1e-05,NA,1e-05,NA,0.999888,NA,1e-05,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1.2e-05,NA,NA,2,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
157,SRR14632932,1e-05,NA,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,3,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
158,SRR14632932,1e-05,1e-05,1e-05,NA,0.999888,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,6,1.2e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
159,SRR14632932,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
160,SRR14632932,1e-05,NA,1e-05,NA,0.999882,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1.8e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
161,SRR14632932,1e-05,NA,1e-05,NA,0.999889,NA,1e-05,NA,1.1e-05,1e-05,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,5,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
162,SRR14632934,1e-05,NA,NA,NA,0.999886,NA,NA,NA,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,,Quercus lobata  Nee.,,,NA,NA
163,SRR14632934,1e-05,1e-05,1e-05,NA,0.999886,NA,1e-05,NA,1e-05,1e-05,NA,1.1e-05,1e-05,NA,1.2e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1.1e-05,NA,14,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
164,SRR14632934,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
165,SRR14632934,1e-05,NA,1e-05,NA,0.999889,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1.1e-05,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,,Quercus lobata  Nee.,,,NA,NA
166,SRR14632934,1e-05,NA,1.6e-05,NA,0.99988,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,1.1e-05,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1.4e-05,NA,NA,,Quercus lobata  Nee.,,,NA,NA
167,SRR14632934,1e-05,NA,1e-05,NA,0.999883,NA,1.6e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1.1e-05,1e-05,1e-05,1e-05,NA,NA,23,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
168,SRR14632934,1e-05,NA,1e-05,NA,0.999886,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,22,1.4e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
169,SRR14632934,1e-05,1e-05,1e-05,NA,0.999878,NA,1e-05,NA,1e-05,NA,NA,1.9e-05,1e-05,1.2e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,8,1.1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
170,SRR14632934,1e-05,NA,1e-05,NA,0.99989,1e-05,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
171,SRR14632934,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
172,SRR14632934,1e-05,1e-05,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
173,SRR14632934,1e-05,NA,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
174,SRR14632934,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
175,SRR14632934,1e-05,NA,1e-05,NA,0.99989,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
176,SRR14632934,NA,NA,1e-05,NA,0.999882,NA,1.2e-05,NA,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,1e-05,NA,9,1.2e-05,1.3e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
177,SRR14632934,1e-05,1e-05,1e-05,NA,0.999881,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1.9e-05,NA,6,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
178,SRR14632934,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,5,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
179,SRR14632934,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
180,SRR14632934,NA,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
181,SRR14632934,1e-05,NA,1e-05,1e-05,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,3,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
182,SRR14632934,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
183,SRR14632934,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,1,NA,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
184,SRR14632934,1e-05,1e-05,1e-05,NA,0.999886,NA,1e-05,NA,1.4e-05,1e-05,NA,NA,NA,1e-05,1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,1e-05,NA,18,1e-05,NA,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
185,SRR14632950,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
186,SRR14632950,NA,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,1e-05,NA,9,1e-05,1e-05,NA,NA,NA,,Quercus lobata  Nee.,,,NA,NA
